Zip Code,City,State,Household Income,White Population,Black Population,Hispanic Population,Size,Overall Crime,Violent Crime,Rent Amount,Average House Price,Price/Rent,Projected Growth (1yr)
85249,Chandler,AZ,16211,82.37717048145224%,3.7588792423046566%,13.863950276243095%,1563,A,A,2702.027777777778,680953.0094190988,21.001295613965812,3.1%
85365,Yuma,AZ,19843,55.96419066053714%,1.6452939753205904%,42.39051536414227%,794,C,C-,1699.0740740740741,320460.03723753203,15.717386022549254,3.1%
14222,Buffalo,NY,6705,79.20746533482288%,11.690872050995598%,9.101662614181508%,7177,D-,D-,1298.7171717171716,496444.76349611627,31.854816321023538,1.8%
34951,Fort Pierce,FL,7136,79.51484122630585%,11.580422990187115%,8.90473578350704%,7346,D,D,2471.6666666666665,304996.5964192268,10.283094956818166,2.9%
34480,Ocala,FL,8629,74.82165878813923%,10.971207563386335%,14.207133648474429%,5697,A-,A+,1260.5444444444445,316053.20014591626,20.893961172812208,2.8%
46901,Kokomo,IN,16262,86.72461788959505%,8.99206891118231%,4.283313199222649%,2190,D+,D,856.2777777777778,137933.65200580165,13.423764225569483,2.3%
85042,Phoenix,AZ,15407,39.36063191624129%,14.078393382763888%,46.56097470099482%,1347,B+,B+,1723.435606060606,399629.7844445624,19.32331090290574,3.1%
53532,De Forest,WI,6158,91.64177207144219%,1.4301150448102713%,6.928112883747536%,6817,D-,A,1541.3333333333335,418597.2418389817,22.631771293197538,1.7%
45014,Fairfield,OH,18826,73.71174284564584%,18.500721944753472%,7.787535209600682%,1346,F,C+,1395.0194444444444,259301.03947201915,15.489690872808572,2.4%
89521,Reno,NV,15180,85.92262083008923%,1.7248607534287597%,12.352518416482003%,2112,A+,A+,2351.2410216718267,663268.3570493973,23.50774020102325,0.9%
19002,Spring House,PA,11863,89.22927040484953%,6.0510933102403115%,4.719636284910154%,2774,A+,B,1786.25,639385.4881836319,29.829040736348585,1.9%
67216,Wichita,KS,8744,66.10947230416257%,5.272276068736246%,28.61825162710118%,5721,D-,F,971.875,126630.79855151859,10.857946285232034,2.8%
75605,Longview,TX,14740,77.89697586238786%,15.56151545978606%,6.541508677826073%,3066,A-,B-,1105.7063492063492,281043.35593732423,21.18128351008767,0.0%
77049,Houston,TX,11807,32.05435034354976%,12.981548675982399%,54.96410098046785%,2000,D,B,1767.6944444444443,250984.64796735346,11.832015084024395,0.2%
01940,Lynnfield,MA,4752,92.43921299080678%,2.4658475814073375%,5.094939427785892%,8575,A,B-,3427.25,1037301.5978997675,25.2219125610856,1.8%
85087,New River,AZ,3497,90.25294374182295%,0.9376362843436545%,8.809419973833405%,10364,A+,A-,2800.0,625944.1694080225,18.629290756191146,3.4%
54303,Green Bay,WI,12172,86.15062761506276%,4.719665271966527%,9.129707112970712%,4432,D-,D-,1006.9111111111112,213782.53067803502,17.692933063552587,3.3%
39553,Gautier,MS,6741,55.62824272501692%,31.840739905256033%,12.531017369727046%,7062,B-,B-,1221.6666666666667,172197.2822359206,11.74606290831655,1.5%
77705,Beaumont,TX,10432,37.98440195340022%,43.8251658203552%,18.190432226244564%,1639,F,F,957.0833333333333,110126.91362481326,9.588760437510949,-2.9%
84124,Holladay,UT,8384,91.0825325042397%,0.4333898624458263%,8.484077633314492%,5603,A,A+,1810.5333333333335,776225.7632401473,35.727307020037706,2.3%
35222,Birmingham,AL,3640,69.69996295838993%,28.80602543523892%,1.4940116063711568%,10917,D+,D+,1397.5,375863.52355242305,22.412851732404476,1.2%
98597,Yelm,WA,9300,87.99483827998168%,2.718228364484036%,9.28693335553428%,4660,A-,C-,2343.6111111111113,467841.1074000464,16.635336283040644,2.4%
97504,Medford,OR,19991,84.80972177806204%,0.8674448353054045%,14.322833386632555%,981,D+,C,2004.4333333333334,433799.74075773143,18.035011589216047,-1.1%
72202,Little Rock,AR,5374,46.94668820678514%,49.21917070543888%,3.8341410877759827%,10237,D-,F,1144.0,155243.42551343492,11.308524585768861,0.2%
07730,Hazlet Township,NJ,6370,86.66107382550335%,0.9348034515819751%,12.40412272291467%,7113,B+,B,2345.0,542391.8544654095,19.274763840277526,0.0%
43130,Lancaster,OH,24526,95.61693434536365%,2.222259130694747%,2.1608065239416034%,415,D,C+,1391.6666666666667,245804.65940933672,14.718841880798605,3.1%
89031,North Las Vegas,NV,23430,42.65578223749861%,21.956425324315333%,35.38779243818605%,198,A,B+,2020.1000000000001,402629.7854455451,16.609317420158455,1.4%
37404,Chattanooga,TN,5112,45.8981309744614%,38.949921529462124%,15.151947496076474%,8510,F,F,1430.0555555555557,218785.3318801388,12.749232656859027,4.4%
33142,Brownsville,FL,20178,24.265362981653787%,23.162750354833623%,52.57188666351259%,536,F,F,2529.1666666666665,404843.3128890083,13.339153637199615,3.2%
15228,Pittsburgh,PA,7374,96.93226862756362%,0.8387430344114436%,2.2289883380249327%,6794,C+,B,1446.6666666666667,386521.74725798966,22.265077607027052,0.1%
80031,Westminster,CO,14260,72.15148811937394%,1.627334901197524%,26.22117697942854%,2244,B+,A+,2153.0756410256413,533066.7718992048,20.631988094221988,0.2%
46409,Gary,IN,2605,10.293246445497632%,76.21445497630332%,13.492298578199053%,11684,D-,F,1091.6666666666667,63765.020511173825,4.867558817646857,0.8%
63123,Affton,MO,22083,92.11298762070874%,3.794614370187604%,4.092398009103671%,990,B,A-,1551.6944444444443,231738.99471576125,12.445480463065175,1.4%
15233,Pittsburgh,PA,1439,47.789311803152636%,51.2879661668589%,0.922722029988466%,15251,F,F,1573.2222222222224,233708.72880945145,12.37951455661336,0.1%
36604,Mobile,AL,3841,54.88014680582636%,43.284780364720724%,1.835072829452919%,10417,D,D,1041.111111111111,190278.83748407537,15.230429894669856,1.3%
53703,Madison,WI,19486,91.88502555315944%,3.6926530973974176%,4.422321349443148%,2294,F,F,1457.7153880070546,364781.9983944464,20.853521967524674,0.2%
39402,Hattiesburg,MS,17250,64.70478413068845%,30.777129521586932%,4.518086347724621%,1937,D+,C-,1285.1738816738816,265825.75411725725,17.236691853390237,-0.4%
27278,Hillsborough,NC,11468,77.32462700178748%,11.950534417976872%,10.724838580235655%,4617,A-,B+,1701.888888888889,449023.27226549917,21.986515257499796,3.2%
20018,Washington,DC,9012,18.822700035248502%,71.473890931064%,9.703409033687496%,6724,C,C,2062.8177489177488,598764.1407007104,24.18876401041125,-0.2%
19803,Wilmington,DE,8523,89.78885094512049%,5.463902650185176%,4.747246404694339%,5512,B,B-,3050.0,483194.9576354521,13.20204802282656,1.6%
06405,Branford,CT,13054,91.11392971722748%,2.697157352831456%,6.188912929941058%,4203,F,D-,2210.714285714286,415141.20957680367,15.648833963584414,3.4%
33132,Miami,FL,8969,43.365560491246406%,8.575908021949308%,48.058531486804284%,8249,F,F,3341.815367965368,581876.4546553981,14.50998909737464,1.6%
07760,Rumson,NJ,3471,96.84509412135871%,0.08413082343043432%,3.0707750552108526%,10255,B+,C,7595.833333333333,1534085.454585475,16.830339600498903,0.0%
60638,Chicago,IL,20642,50.62884394492345%,2.051557933611527%,47.31959812146502%,402,F,F,1700.0,289263.49454464955,14.179583065914194,0.1%
40210,Louisville,KY,5682,9.28026397195298%,87.64693751288925%,3.0727985151577646%,8529,D-,F,1168.3333333333333,71686.7948760789,5.1131808042852285,1.2%
32958,Sebastian,FL,12749,89.79248055625246%,2.146876456041002%,8.060642987706535%,4307,A-,A-,2143.75,359732.943887443,13.983787906217415,2.3%
77003,Houston,TX,5354,40.57377049180328%,22.252235469448582%,37.173994038748134%,9411,F,D-,1700.5230769230768,381162.235223763,18.678676010356234,0.1%
78222,San Antonio,TX,8315,38.58801361536591%,11.296498905908097%,50.115487478725996%,4434,C+,B-,1750.75,223187.684427522,10.623432073279167,-0.3%
64138,Raytown,MO,10290,43.100444289572266%,52.27807300287481%,4.621482707552923%,4744,C,D-,1217.090909090909,194326.4072017497,13.30538840266935,1.6%
59401,Great Falls,MT,6088,91.35173840400986%,1.0820272098018935%,7.56623438618824%,8227,D-,D+,987.5833333333334,262950.73112692684,22.188062705841435,2.3%
33147,West Little River,FL,14613,15.525016867298746%,45.49731898725187%,38.97766414544938%,1245,F,F,2241.5,413601.58332730737,15.376666790367587,2.8%
07762,Spring Lake,NJ,4018,95.71337983513%,0.2663284717818643%,4.020291693088142%,10846,C+,C-,9600.0,1142697.0178018298,9.91924494619644,0.0%
89169,Las Vegas,NV,10456,43.53836455331412%,23.00972622478386%,33.451909221902014%,5693,F,F,1221.0499512670567,279824.25531847693,19.09724325283263,1.0%
85253,Paradise Valley,AZ,7408,87.14894142336892%,0.2777606320597494%,12.573297944571324%,6994,B-,A,2317.3021164021166,2852422.0337223187,102.57697279135382,3.9%
63132,Olivette,MO,6068,61.615545486232136%,36.223422795399095%,2.1610317183687697%,8047,D+,C,1287.6666666666667,335152.9577224702,21.689940313387925,1.5%
06901,Stamford,CT,5494,54.26094787796916%,27.73837667454689%,18.000675447483957%,10390,D+,D,2753.4749827467217,319065.07862941705,9.656436582520854,2.1%
94545,Hayward,CA,10027,29.720297664870415%,12.619964074929433%,57.65973826020016%,2829,A-,B,2438.577777777778,959377.6726981277,32.784740400761635,-0.5%
33708,Saint Petersburg,FL,7977,94.418762746431%,1.611148878314072%,3.9700883752549285%,8144,D+,C+,2356.8518518518517,628569.9560501128,22.224913979928562,3.0%
46142,Greenwood,IN,13658,92.05295988258317%,2.7274951076320937%,5.219545009784736%,2585,B,A-,1550.8333333333333,302737.21551751177,16.267448442638997,2.4%
39759,Starkville,MS,19508,57.67857576567168%,40.300682486095255%,2.0207417482330654%,1148,B-,B-,1314.8148148148148,261413.37972533083,16.56845364456322,-0.6%
53222,Milwaukee,WI,10693,58.59337388944812%,34.412884590135235%,6.9937415204166475%,4938,B,D+,1177.5,236048.1583097376,16.705460602246113,1.9%
33025,Miramar,FL,27473,26.959467490788064%,41.42160941400214%,31.618923095209794%,182,C+,B-,2565.1667502088553,413931.316917615,13.447186779180235,2.3%
33566,Plant City,FL,7825,64.780678955576%,5.869886840737334%,29.349434203686677%,5578,B+,A,2125.722222222222,374706.0846361958,14.68936379673036,2.9%
01570,Webster,MA,7311,77.26710171017102%,5.9405940594059405%,16.792304230423042%,6883,C-,C,1474.0,404927.61154855526,22.892786722555137,2.2%
15137,North Versailles,PA,4775,79.04703097663888%,19.872388597303694%,1.0805804260574252%,9834,F,D+,1150.0,125049.0469405421,9.061525140618993,0.0%
02138,Cambridge,MA,14480,81.73941908713694%,7.561825726141079%,10.698755186721993%,2186,F,F,3105.917874396135,1106341.2454346844,29.683690140760284,1.1%
68111,Omaha,NE,8503,25.81117135725966%,56.60986315517687%,17.578965487563476%,5265,D-,F,1253.3333333333333,121283.21960067749,8.064043856428025,2.7%
80817,Fountain,CO,10856,66.84047777845147%,8.0913114654702%,25.068210756078336%,2827,C-,B-,1948.328373015873,402320.9489910473,17.20795437442454,0.9%
50220,Perry,IA,3636,71.01653892698668%,3.0455828963291647%,25.937878176684148%,10288,D+,D-,920.0,158396.57130142857,14.347515516433747,-0.3%
08807,Bridgewater Township,NJ,13811,82.29029385574354%,4.106856634016029%,13.602849510240429%,2130,B+,B+,3000.0,660557.4569478031,18.34881824855009,0.8%
20186,Warrenton,VA,5817,82.81713457956819%,10.091743119266056%,7.0911223011657585%,7928,A-,B+,1732.5,555414.6001892787,26.715468984573292,0.2%
12586,Walden,NY,4627,71.90859144836372%,10.024683493908752%,18.066725057727524%,8868,C,C+,1922.5,374290.18031038455,16.22410837929712,N/A%
29640,Easley,SC,12565,85.76548740923837%,6.837633245790206%,7.3968793449714205%,3263,C,C,1360.8888888888887,257882.95576304803,15.791330570075608,2.9%
29708,Fort Mill,SC,15587,81.76326615632973%,9.748476800499922%,8.48825704317034%,2062,A+,A+,1837.3333333333333,565683.135319098,25.65689111570655,3.2%
70125,New Orleans,LA,6390,34.103915235990705%,58.904187206074%,6.991897557935293%,6471,D-,F,1916.1972222222223,313233.49492191395,13.622184053278872,-3.3%
98607,Camas,WA,11958,91.49083123251718%,2.638394861346134%,5.8707739061366855%,2466,C,A+,2089.1156177156176,734205.0013322033,29.286914324980945,-0.3%
92395,Victorville,CA,15343,46.055256421572956%,10.262159060817371%,43.682584517609676%,1225,C,C,1969.1515151515152,407969.2635502159,17.265019155506042,1.9%
97266,Portland,OR,13133,76.71832527270801%,6.569703816147139%,16.711970911144842%,2781,D+,C-,1931.9404761904761,401759.2641005691,17.32969472282361,-0.3%
37312,Cleveland,TN,14104,88.90257558790593%,4.319708846584547%,6.777715565509518%,2839,B-,A,1409.0452380952381,327627.4294509418,19.376443743201598,3.8%
98004,Bellevue,WA,18787,86.97213907437256%,3.3755468570112823%,9.652314068616164%,2043,D,D-,2819.120087039304,1910268.8815889545,56.467645418017554,2.3%
66102,Kansas City,KS,9826,31.95496148021334%,18.55534338579048%,49.48969513399618%,3262,F,F,1090.8333333333333,144114.93703502652,11.009544464096756,2.0%
80002,Arvada,CO,9416,77.03325501536237%,0.6325682270016266%,22.334176757636%,6301,B,B,2155.177191166322,577775.3196309622,22.340596169971462,0.3%
78254,San Antonio,TX,23499,49.282847520363255%,4.533178389661814%,46.183974089974924%,231,D+,A+,1898.622782446312,316623.12949717237,13.89705266121083,-0.1%
31211,Macon,GA,6129,34.525801952580196%,63.90516039051604%,1.5690376569037656%,7754,C-,D-,1305.3333333333333,162731.611457661,10.388892457715846,2.9%
98117,Seattle,WA,14913,93.50795075660426%,1.6638881764555014%,4.8281610669402415%,2306,B,B+,2163.6285714285714,1012530.0852771387,38.998147935676684,2.3%
85019,Phoenix,AZ,7897,40.19303688383316%,1.9820751465012065%,57.824887969665625%,3720,D+,C-,1908.3333333333333,340354.5470556733,14.862643976230276,3.3%
02048,Mansfield,MA,8880,93.93648617774731%,2.074480237605666%,3.9890335846470184%,5156,A-,A,2363.2999999999997,663292.7374246853,23.388649255443845,2.7%
30606,Athens,GA,21193,67.67660980619809%,22.45467535947129%,9.868714834330625%,1278,D+,B,1743.6245098039217,356410.7631833507,17.033998297767614,3.6%
92108,San Diego,CA,12637,65.63078918117822%,7.525935531678399%,26.843275287143385%,5900,D,C,3123.057925700581,636740.0971579162,16.990294776955377,2.5%
48076,Lathrup Village,MI,10331,34.45990431462055%,62.22622130535926%,3.31387438002019%,5044,C-,C,1518.611111111111,277576.17269410257,15.231909970409873,1.1%
20744,Fort Washington,MD,19689,10.343298829969736%,72.20069777752077%,17.45600339250949%,613,C-,D,1758.0,436268.93621159456,20.680173313025907,-0.1%
94533,Fairfield,CA,24660,41.46746255334579%,18.913001032049316%,39.619536414604895%,133,D-,C-,2308.427564102564,544968.7514518871,19.67315904869902,-0.5%
28804,Asheville,NC,9182,89.87482043915452%,3.262877077775498%,6.8623024830699775%,4917,B+,A-,2038.3611111111113,620546.9490020383,25.369521361198604,2.2%
20816,Bethesda,MD,6361,87.3529411764706%,3.7421777221526913%,8.904881101376722%,7251,D,A-,2443.1666666666665,1348530.3277143987,45.996668521536215,0.7%
30012,Conyers,GA,11576,35.814360770577935%,47.38150386983786%,16.804135359584205%,3217,C,D,1672.6964285714287,267907.46413401165,13.347085358599648,2.1%
28403,Wilmington,NC,18079,81.63780571778328%,12.121598531024457%,6.240595751192267%,2083,D,F,1748.1148325358852,374057.36383948807,17.831464161542215,3.7%
27103,Winston-Salem,NC,16252,70.08450368959771%,17.433349202570817%,12.48214710783147%,2938,D+,C+,1627.9166666666667,272054.4506578255,13.926513982995932,2.5%
10308,New York,NY,10472,87.948438139408%,0.7297776565270768%,11.32178420406493%,3932,A,D+,2481.25,666703.8563594219,22.391397358838685,0.1%
76574,Taylor,TX,7686,59.11846705314865%,5.916714608133823%,34.96481833871753%,6375,B,C,1619.2777777777776,306444.776367053,15.770650994976481,0.1%
92503,Riverside,CA,24503,39.83432490497438%,3.10485870104115%,57.06081639398447%,44,C+,B+,2382.1428571428573,625310.322663731,21.874923831314927,1.8%
30316,Atlanta,GA,15202,43.489028213166144%,49.07210031347962%,7.438871473354232%,2813,D,D-,2023.0317460317463,416909.5314058291,17.17346305545349,2.3%
33542,Zephyrhills,FL,10668,81.28744875433617%,3.764585304320404%,14.947965941343424%,5486,C-,B-,1620.6666666666667,244015.5435919417,12.547076490741553,3.1%
60091,Wilmette,IL,10328,94.64480416002684%,0.8932315692359305%,4.461964270737231%,4319,A-,B-,3403.8333333333335,808056.7597005405,19.783008365581463,0.7%
61101,Rockford,IL,7947,47.66003480551244%,36.978505244344106%,15.361459950143455%,6101,F,F,1060.8333333333333,84145.30859057825,6.610000674829399,5.1%
48359,Orion,MI,4157,87.15526601520087%,3.3984799131378938%,9.446254071661238%,9665,B+,B-,1524.75,375236.87977196416,20.50810951368881,0.8%
07501,Paterson,NJ,12172,13.498402555910543%,23.021831735889243%,63.47976570820021%,2532,D-,F,1965.0555555555554,385580.3606220875,16.35154620828168,0.3%
92868,Orange,CA,8354,49.48636079683487%,2.970778093982092%,47.542861109183036%,4280,F,D+,2984.3707184869104,871644.1788847907,24.339139389456683,1.7%
91206,Glendale,CA,12591,81.55902777777779%,2.3229166666666665%,16.118055555555554%,3283,B-,C,2830.527777777778,1154283.581489363,33.98316710142483,1.6%
29926,Hilton Head Island,SC,10732,72.82532513044156%,9.668250136282222%,17.506424733276223%,5204,C-,B,2920.833333333333,721262.2439573988,20.578095405346613,3.1%
12309,Schenectady,NY,12675,91.50145570497712%,3.413974767780396%,5.084569527242479%,3329,F,F,1285.5555555555557,356950.98660698923,23.13856870831823,1.1%
94502,Alameda,CA,4842,77.48409893992932%,6.063604240282686%,16.452296819787986%,7369,F,F,4331.666666666667,1261000.123947543,24.259332896259004,-0.6%
66109,Kansas City,KS,9838,65.75467215711119%,23.835920177383592%,10.409407665505228%,4397,A-,A-,1525.2592592592591,311357.4883305881,17.01117839696526,1.5%
32117,,FL,12440,59.09970788019569%,30.310069334459577%,10.590222785344737%,3553,C-,D-,1752.6277680652681,227316.27090080493,10.808354700426975,2.3%
79119,Amarillo,TX,8832,83.6124865446717%,1.1840688912809472%,15.203444564047363%,6798,A,B+,1885.111111111111,371882.027501358,16.439438914653927,0.7%
99216,Spokane Valley,WA,11501,90.28526208689755%,1.4281945962241398%,8.286543316878321%,4857,C-,C,1442.6916666666666,395374.8042200446,22.837797647917643,2.4%
33907,Fort Myers,FL,11244,62.38323942064062%,8.936202397609954%,28.680558181749422%,5160,F,F,1653.3230820105819,258992.98689326434,13.054162941659028,2.2%
20019,Washington,DC,26731,2.0999070558767468%,92.80391940641786%,5.096173537705383%,347,C,B,1752.2698412698412,385128.53495979356,18.315697630637054,-0.4%
90620,Buena Park,CA,13223,53.325250232174184%,2.105045918893819%,44.569703848931994%,1002,B+,B+,3425.0,910927.896717627,22.163695783883867,1.6%
38018,Memphis,TN,13990,45.23711791587992%,48.21990531702378%,6.542976767096298%,2195,A+,A,1747.3968253968253,293556.2099911349,13.999692081222483,1.9%
98826,Leavenworth,WA,3389,94.75431606905711%,0.2656042496679947%,4.9800796812749%,10577,B-,B-,1721.6666666666667,678829.7320719844,32.85719903543003,1.2%
34134,Bonita Springs,FL,8305,95.68465799304393%,0.6440808965606081%,3.6712611103954655%,8489,D-,F,2766.045238095238,787379.940003959,23.72159142469915,2.4%
75209,Dallas,TX,6753,75.98441630722137%,11.277306247391122%,12.738277445387505%,7920,C-,C-,1859.126984126984,916546.2374830594,41.08318246989167,1.6%
90504,Torrance,CA,11654,51.78208005009653%,6.001148045713093%,42.21677190419037%,2934,A-,A,2739.277777777778,1013620.2312959399,30.83599381312815,1.4%
91101,Pasadena,CA,10777,55.45593285005723%,7.2491415490270885%,37.29492560091568%,6065,D+,F,2821.4374557165866,784099.6583995568,23.158988716043556,1.0%
90745,Carson,CA,15441,30.524986469420888%,8.488183294244994%,60.986830236334114%,670,B,A-,2774.722222222222,772584.2654104541,23.203051318764267,1.3%
10024,New York,NY,29472,84.37596249272784%,2.744601485233223%,12.879436022038945%,369,F,F,3756.357757757758,1464262.4794637803,32.48409261249002,-0.5%
91789,Walnut,CA,12698,42.93447112016812%,6.336368846717187%,50.729160033114695%,1218,A-,B,3833.3333333333335,1138562.5134996076,24.751358989121904,1.8%
55434,Blaine,MN,11914,83.4105751000632%,10.568078084404185%,6.021346815532617%,2989,D+,B,1692.5555555555557,324690.7424212654,15.986217870146985,-0.8%
14526,Penfield,NY,7957,94.85895069865542%,1.2180332190877934%,3.923016082256789%,6156,A+,A+,1523.0,334763.3114947229,18.317099556507053,4.4%
77554,Galveston,TX,4628,84.07336874812069%,2.9968928535631956%,12.929738398316125%,10555,C-,F,1705.1777777777777,577065.8165282011,28.201644820100274,0.2%
93023,Ojai,CA,8389,78.99148423915466%,0.34330554193231977%,20.665210218913014%,5705,A,A-,4291.666666666667,1143012.9871388653,22.194426934735247,0.9%
45213,Cincinnati,OH,5623,54.301506641704556%,40.91111705447089%,4.787376303824551%,8851,D,D+,1538.2,283679.63548019377,15.368592915972878,2.4%
78660,Pflugerville,TX,39826,47.928440146349004%,15.555593726918254%,36.51596612673274%,8,B+,A,1909.191362203418,407040.2902551932,17.76669686415578,0.1%
76017,Arlington,TX,15895,59.97051070104106%,22.011974442607567%,18.01751485635137%,1276,A-,A,1979.2714285714285,325129.6572266645,13.68894519018934,1.0%
45431,Beavercreek,OH,11844,90.4277918940309%,4.1362935810388635%,5.4359145249302285%,4341,D,D+,1612.6944444444443,228871.835910989,11.826575739927435,N/A%
34786,Windermere,FL,15251,74.17293417883302%,4.016123482278917%,21.81094233888807%,1052,B,D+,2481.6866666666665,708381.9070540663,23.78697777633983,2.4%
10705,Yonkers,NY,15085,27.561061946902655%,19.561061946902655%,52.87787610619469%,1945,D-,F,2237.5,629861.9013956651,23.458543813618814,0.0%
21037,Edgewater,MD,7889,89.24291420962525%,5.830321476127068%,4.92676431424767%,5318,B-,B+,2925.0,542753.5035628764,15.463062779569128,0.0%
70506,Lafayette,LA,17861,67.68303815957641%,22.522757505412244%,9.794204335011345%,2002,B-,B-,1156.4522792022792,203299.8039348656,14.649675246082628,-2.6%
49519,Wyoming,MI,10958,73.33089713137218%,8.825141604238992%,17.84396126438882%,4001,B,B-,1289.6666666666667,272331.843739314,17.597043405228355,2.5%
33480,Palm Beach,FL,6364,94.09036088690974%,0.06494108915483811%,5.844698023935431%,9121,F,F,7960.29292929293,1445099.7058937196,15.128209044668912,2.6%
33137,Miami,FL,11498,40.01592103168286%,15.497532240089157%,44.486546728227985%,5769,F,F,3572.858526658527,728435.0559560299,16.99001538312821,1.8%
60137,Glen Ellyn,IL,14651,89.94469438633693%,2.421411582657535%,7.633894031005531%,2004,A+,A,2141.25,499878.9778186216,19.454328772859373,0.9%
46516,Elkhart,IN,11706,68.49544072948328%,9.714285714285714%,21.790273556231003%,3424,D-,D-,994.2777777777778,166120.36418611824,13.923034378900226,0.8%
35208,Birmingham,AL,5851,4.51559934318555%,93.46606458675424%,2.018336070060208%,7583,D-,D-,1108.3333333333333,74736.30476538035,5.619271034991004,1.8%
55110,White Bear Lake,MN,15389,92.22484751909445%,2.2473762294631574%,5.527776251442387%,1952,B,B-,1877.7666666666667,364123.19007857126,16.159408786970836,-0.7%
43205,Columbus,OH,5582,48.625400573452524%,48.760330578512395%,2.6142688480350817%,8587,F,F,1468.3068783068782,261726.29569664467,14.854200415200008,3.0%
33534,Gibsonton,FL,5689,47.559004203039116%,17.641987283112403%,34.79900851384847%,6694,A,A+,2339.3809523809523,347740.30074889556,12.38719087895795,2.9%
75002,Allen,TX,22731,70.79977697930863%,14.654317928385577%,14.545905092305786%,149,A-,A+,2534.168498168498,488941.6257664957,16.078305570442044,1.6%
85040,Phoenix,AZ,11159,33.17110230051518%,14.819211319769234%,52.00968637971558%,2788,C,D+,1758.5296296296299,330722.60788110574,15.672307625109527,3.3%
71112,Bossier City,LA,12485,67.28367462517511%,23.145250231005395%,9.571075143819488%,2760,B,C+,1303.373015873016,175693.83790261138,11.233279330049745,-1.2%
78252,San Antonio,TX,4546,41.55793762429064%,3.7929863704709708%,54.64907600523839%,7976,C-,C,1760.1746031746031,250128.34157071504,11.84202318715003,-0.6%
60561,Darien,IL,9343,88.33846765378118%,2.757626950213654%,8.903905396005166%,5307,B+,A+,1820.0,407045.56839786825,18.637617600634993,0.7%
21286,Towson,MD,9421,76.79955703211517%,16.38477801268499%,6.815664955199839%,5636,C+,C,1643.1749287749287,382706.6582026188,19.4089022163101,-0.2%
18031,Breinigsville,PA,4215,67.13071777255469%,10.558669318387272%,22.310612909058037%,8957,A-,A+,1933.4444444444446,440066.8323300954,18.967307870097784,2.3%
38112,Memphis,TN,6499,38.02001384605702%,51.815721568380646%,10.164264585562337%,7648,F,F,1217.0833333333333,129923.3130031473,8.895810544549626,3.1%
72901,Fort Smith,AR,8824,70.37525729666966%,10.608539610492427%,19.016203092837916%,5736,D,D,797.75,122311.90466581547,12.776758034661597,2.4%
85755,Oro Valley,AZ,7817,85.70241557362455%,1.6262092705798565%,12.671375155795598%,6819,A-,A,2478.3333333333335,522382.770039012,17.56498890514499,2.6%
95133,San Jose,CA,9046,31.941398368277916%,6.088253355557505%,61.97034827616458%,4053,B,C,3165.6261904761905,1228453.2340773717,32.33834214152169,0.1%
55305,Minnetonka,MN,9904,91.3272359885143%,5.39721365521642%,3.275550356269276%,5772,B,B-,1726.5375939849625,443556.9567331141,21.408789392443108,-0.6%
30134,Douglasville,GA,14966,42.88899790393792%,47.83481246933952%,9.27618962672256%,1537,D-,D,1895.8325163398695,294846.51991309505,12.960292174715736,2.3%
22030,Fairfax,VA,21294,70.83350241447876%,12.386884713711805%,16.779612871809437%,526,A,B,2352.7140008960573,768149.5458846949,27.207923331385818,0.7%
38133,Bartlett,TN,7840,58.701638120128806%,27.292668128996127%,14.005693750875064%,5645,C-,B,1615.4259259259259,276512.3086267716,14.264159077648051,1.9%
90012,Los Angeles,CA,14945,37.0964499658264%,20.387568849756764%,42.51598118441684%,2241,F,F,2558.5976535541754,637650.6985787922,20.76823534215526,1.1%
60608,Chicago,IL,29081,34.27451955967411%,17.591890042913118%,48.133590397412775%,99,D-,F,1661.275053235053,327778.29266659584,16.442104315613022,0.0%
94610,Oakland,CA,15826,68.62519201228878%,17.546082949308754%,13.828725038402458%,3155,C+,D+,2262.419624819625,1302546.4690415587,47.97763328076264,-1.1%
30253,McDonough,GA,20382,29.80432138513272%,63.01602632896902%,7.1796522858982605%,508,C-,D-,2007.4989106753812,333431.74919814285,13.841092989932045,2.3%
01129,Springfield,MA,2661,59.6646942800789%,11.172161172161173%,29.163144547759934%,11861,C+,A-,1650.0,286334.8311912086,14.461355110667101,1.5%
71118,Shreveport,LA,9128,39.65311742221857%,56.68488759196087%,3.661994985820558%,5162,C+,C+,1308.1984126984128,171320.52937554152,10.9132610487171,-1.3%
91207,Glendale,CA,3989,92.17099918765231%,0.4163281884646629%,7.412672623883022%,8706,A-,C+,2954.166666666667,1696775.9591565619,47.86391986337269,1.7%
75232,Dallas,TX,11294,20.424978317432785%,42.566705780317335%,37.00831590224988%,3261,D,D,1922.5,252901.43231174428,10.962350772073874,1.3%
76015,Arlington,TX,6358,51.319168806911044%,20.937427037123513%,27.743404155965447%,6948,B-,B,1783.2083333333333,289631.01500266226,13.535108302108197,1.1%
20886,Montgomery Village,MD,12196,38.572925010783166%,24.41924949165075%,37.00782549756609%,3326,A-,B,2240.944444444444,379687.6689774128,14.119332212760476,0.1%
85212,Mesa,AZ,14475,76.51796500962011%,5.266454874938476%,18.21558011544141%,1195,F,F,2301.7822128851544,571054.8741176183,20.674373930807047,2.9%
98374,Puyallup,WA,15142,83.62195554205276%,2.992556585143552%,13.385487872803687%,1430,A,B+,2433.152356902357,567373.8963220244,19.43205812521701,1.2%
